FAM46A	RNF14	0.945371142618849
RNF14	UBE2E1	0.8898771785882996
RNF14	UBE2D4	0.865946694849774
RNF14	UBE2D2	0.8535135010950974
RNF14	UBE2D3	0.8615883999378013
RNF14	UBE2E3	0.8897932396958134
RNF14	UBE2D1	0.858614149611856
AR	RNF14	0.8348749356794136
DACH1	RNF14	0.9761198057204533
RNF14	UBE2V1	0.9411568139012091
RNF14	UBE2E2	0.9110277082754147
RNF14	UBE2U	0.8760414823800979
RNF14	UBE2W	0.8858081851562416
RNF7	UBE2Q1	1.0
RNF26	UBE2Q1	1.0
EXOSC7	UBE2Q1	0.9864864864864865
IRF2BPL	UBE2Q1	1.0
FHL3	UBE2Q1	0.8920392584514723
RNF17	UBE2U	0.8852157943067034
RNF10	UBE2Q2	0.9277777777777778
RNF10	UBE2J2	0.9308080808080808
EEF1A1	RNF10	0.8312251912092168
RNF10	TLE1	0.8933180728144756
RNF10	UBE2D2	0.8157181160520058
RNF10	UBE2D3	0.8237930148947098
RNF10	UBE2D1	0.8208187645687646
LRIF1	RNF10	0.8326361299369012
RNF10	UBE2D4	0.8281513098066825
CCDC90B	RNF10	0.9334224598930481
RNF10	SETDB1	0.8261699203230033
RIF1	RNF10	0.84165362999015
RNF10	UBE2E1	0.8520817935452081
RNF10	UBE2E3	0.8519978546527218
RNF10	UBE2E2	0.8732323232323231
RNF10	UTP14A	0.888154811549307
COL4A5	RNF10	0.9352998065764022
RNF10	UBE2V1	0.9033614288581175
RNF10	UBE2I	0.7361013986013986
RNF10	UBE2H	0.87836966954614
RNF10	UBE2O	0.9316399286987522
GRB2	RNF10	0.6108128190217742
RNF10	UBE2U	0.8382460973370064
RNF10	UBE2W	0.8480128001131502
RNF11	WWP2	0.85928261339305
ITCH	RNF11	0.8696694847497248
ANKRD13A	RNF11	0.9156206415620641
NEDD4	RNF11	0.8525196800236026
RNF11	UBE2D4	0.7907416483384436
RNF11	RPS27A	0.842550034008698
RNF11	UBE2D2	0.778308454583767
RNF11	UBE2D3	0.7863833534264709
ERCC6	RNF11	0.9025106634120277
RNF11	UBE2D1	0.7834091031005257
RNF11	ZFYVE9	0.8333035683913323
CBLB	RNF11	0.8817998006114243
IKBKG	RNF11	0.8171725329296684
RNF11	UBAC1	0.8839750719418109
QARS	RNF11	0.8852738207528156
POLI	RNF11	0.8993604789604381
RNF11	SMURF1	0.8058075574499146
RNF11	SMURF2	0.8397003961632912
HERC2	RNF11	0.9156206415620641
RNF11	UBQLN2	0.9063613823028049
CALCOCO2	RNF11	0.7867546621806208
RNF11	WWP1	0.871918842076203
RNF11	ZFYVE16	0.9156206415620641
RNF11	UBQLN4	0.7386195141663483
HUWE1	RNF11	0.8729918671393289
EPN2	RNF11	0.9156206415620641
EPRS	RNF11	0.8888349272763498
RNF11	SNRNP70	0.8768275381137882
CCDC127	RNF11	0.9156206415620641
AUP1	RNF11	0.9156206415620641
EPN1	RNF11	0.8939369680926763
RABGEF1	RNF11	0.8960127984248092
RNF11	UBE2E1	0.8146721320769692
RNF11	UBE2E3	0.814588193184483
RNF11	UBE2E2	0.8358226617640843
GGA1	RNF11	0.899872610066001
DCUN1D1	RNF11	0.9110334855987614
GGA3	RNF11	0.9156206415620641
OPTN	RNF11	0.8803265239150053
EPN3	RNF11	0.9156206415620641
RNF11	UBE2V1	0.8659517673898787
RNF11	SDCBP	0.7760769153263227
RNF11	TAX1BP1	0.8771591031005257
HERC1	RNF11	0.9156206415620641
C1ORF124	RNF11	0.9156206415620641
RNF11	UBE2N	0.8127782643010822
RNF11	USP5	0.9156206415620641
RNF11	RNF168	0.9156206415620641
MYO6	RNF11	0.9019428300119121
RNF11	TNFAIP3	0.8747487069571596
PDCD6IP	RNF11	0.8906206415620641
NEDD4L	RNF11	0.8761469573515378
RNF11	UBA52	0.8668918280027421
RNF11	TNIP1	0.8658693977809696
PTPRC	RNF11	0.8237030504368661
RNF11	TOM1L2	0.9156206415620641
RNF11	UBB	0.8928933688347914
RNF11	UBC	0.5480602951459963
ASCC2	RNF11	0.8595458752069239
RNF11	RNF216	0.9156206415620641
RNF11	UBE2U	0.8008364358687675
RNF11	STAM2	0.8752166011580238
RNF13	UBE2N	0.8971576227390181
RNF13	UBE2D2	0.8626878130217028
RNF13	UBE2D4	0.8751210067763795
RNF13	UBE2E1	0.8990514905149052
RNF13	UBE2D3	0.8707627118644068
RNF13	UBE2E3	0.8989675516224189
RNF13	UBE2D1	0.8677884615384616
PCGF2	UBE2Q2	0.96592394533571
TRIM25	UBE2Q2	0.9515686668004548
UBE2Q2	XIAP	0.9228443605606236
RNF111	UBE2Q2	0.9534060113328406
MGRN1	UBE2Q2	0.9747474747474747
EXOSC7	UBE2Q2	0.9612339612339613
MZT2B	SETDB1	0.8625013194203598
CDC37	MZT2B	0.8979104098811387
ATRX	DAXX	0.8883183545094466
ATRX	FAM190B	0.9750851950018933
ATRX	RAD51	0.9345074098449946
ATRX	PTN	0.8771071119643874
ATRX	LUC7L2	0.8951656509187554
ATRX	H3F3A	0.9741611291119776
ATRX	KIAA1377	0.8556392628727729
ATRX	ZNF512B	0.8353243378494397
ATRX	PTPN4	0.9493078804283306
ACY3	PMM2	0.9929577464788732
CACNA1A	PMM1	0.8464788732394366
PMM1	RAB6A	1.0
ASCC2	ASS1	0.9307673389080178
AKTIP	ASS1	0.9512433997615397
FDXR	FHIT	1.0
FHIT	HSPD1	0.9731182795698925
DISC1	FRYL	0.8406788267959671
DISC1	IFT20	0.8054842851886777
ACTG1	DISC1	0.7993491627358267
DISC1	GNPTAB	0.8277155814093573
DISC1	PPP4R1	0.8467029231815092
DISC1	KIFAP3	0.8343062289666332
DISC1	SYNE1	0.8259314098283934
DISC1	EIF3H	0.8347981612767472
CCDC88A	DISC1	0.833545028444667
C14ORF135	DISC1	0.8396606696603824
DISC1	ZNF365	0.8467029231815092
DISC1	PAFAH1B1	0.8286849051634912
AKAP6	DISC1	0.828916361916687
DISC1	TNIK	0.7801500221576184
DISC1	UTRN	0.820387133707825
DISC1	XRN2	0.8151239758130882
DISC1	XPNPEP1	0.8467029231815092
DISC1	TNKS	0.8318881083666944
DISC1	ZNF197	0.8467029231815092
DISC1	DMD	0.8149956061083385
DISC1	SNX6	0.8408205702403327
DISC1	SPTAN1	0.7917157109052944
DISC1	MACF1	0.7751568705499303
AKAP9	DISC1	0.8047321202618012
DISC1	SMARCE1	0.725918609456019
DISC1	MATR3	0.8242310130691497
DISC1	GPRASP2	0.8151414613874892
DISC1	PPM1E	0.8467029231815092
DISC1	TIAM2	0.8325185260183886
DISC1	TRAF3IP1	0.7874923968657197
DISC1	PGK1	0.8467029231815092
DISC1	DPYSL2	0.8342029231815091
DISC1	DPYSL3	0.8297537706391362
DISC1	DST	0.7966165673956715
DISC1	MLLT10	0.8394565463699151
DISC1	HERC2	0.8467029231815092
CDK5RAP3	DISC1	0.8336594449206396
DISC1	TUBB2A	0.8170419062323566
DISC1	KIF3C	0.8467029231815092
DISC1	KIF3A	0.8467029231815092
CCDC136	DISC1	0.779311618833683
CEP170	DISC1	0.8467029231815092
DISC1	PPP5C	0.8276553041338901
DISC1	DNAJC7	0.839240236614345
DISC1	TUBB	0.8369941853174315
DISC1	DYNC1H1	0.8467029231815092
DISC1	SRGAP3	0.8403738092574586
DISC1	SRGAP2	0.8372689609173583
DISC1	SH3BP5	0.8065959713098514
DISC1	OLFM1	0.8467029231815092
DCTN2	DISC1	0.8419410184196044
C14ORF166	DISC1	0.8467029231815092
DCTN1	DISC1	0.8236532777914383
DISC1	SMC3	0.8105583448682562
DISC1	SMC2	0.8347029231815092
DISC1	KALRN	0.8293116188336831
DISC1	MYT1L	0.8421157672182065
DISC1	TRIO	0.8243814946100807
DISC1	HERC2P2	0.8467029231815092
DISC1	FBXO41	0.8467029231815092
DISC1	GNB1	0.8390106154892015
CCDC24	DISC1	0.8419859420494338
CLU	DISC1	0.8268616533402393
CRNKL1	DISC1	0.8362862565148426
DISC1	MEMO1	0.8300362565148425
DISC1	ZFYVE20	0.826294759916203
DISC1	TFIP11	0.7289321555684702
DISC1	STX18	0.8467029231815092
DISC1	PDE4B	0.8467029231815092
DISC1	RABGAP1	0.8467029231815092
DISC1	ROGDI	0.8360646253091688
DISC1	SPARCL1	0.8467029231815092
CEP57L1	DISC1	0.8467029231815092
DISC1	SPTBN4	0.8252305305434724
DISC1	SPTBN1	0.7857273134254117
DISC1	YWHAZ	0.6337801131207981
DISC1	NEFM	0.8396606696603824
DISC1	YWHAQ	0.7588650853436714
DISC1	YWHAE	0.7429744336977615
CDC5L	DISC1	0.7385689518896432
ARIH2	DISC1	0.7715171027126699
DISC1	RAD21	0.826500902979489
CEP63	DISC1	0.7658788344334901
DISC1	NUP160	0.8400362565148425
DISC1	KANSL1	0.8062044808139079
DISC1	PCNT	0.8467029231815092
DISC1	NDEL1	0.7508798273584134
AGTPBP1	DISC1	0.8045783810569671
BICD1	DISC1	0.8467029231815092
DISC1	EXOC1	0.776787668944221
DISC1	EXOC7	0.825361459766875
DISC1	EXOC4	0.8338824103609963
DISC1	MPPED1	0.8467029231815092
DISC1	SYBU	0.8290558643579797
DISC1	IMMT	0.7652088654565516
DISC1	EEF2	0.8467029231815092
CAMK1	NOS1	0.9665458937198068
CAMK1	HDAC5	0.9594838921761999
CALM1	CAMK1	0.9102523324851569
CAMK1	CAMKK2	0.9861111111111112
CAMK1	CAMKK1	0.9861111111111112
CAMK1	SYN1	0.9736111111111111
KRTAP10-7	ZNF707	0.8147463002114165
MDFI	ZNF707	0.804095826893354
KRTAP10-5	ZNF707	0.8894500561167228
RALBP1	ZNF707	0.9679144385026738
CCNDBP1	ZNF707	0.9282828282828283
CAMK4	CAMKK2	1.0
CAMK4	CAMKK1	1.0
CAMK4	NOS1	0.9804347826086957
DAZAP2	ZC3H10	0.8805112583684742
APPBP2	ZC3H10	0.8668685411562806
PRR20A	ZC3H10	0.9462032053036523
RBPMS	ZC3H10	0.8050739005541855
NFYA	ZC3H10	0.9455578621441891
DAB1	ZC3H10	0.8959999462358366
ATXN1	ZC3H10	0.745132727468659
RNF114	UBE2H	0.916248457424928
RNF114	UBE2K	0.895164410058027
RNF114	UBE2E1	0.889960581423996
RNF114	UBE2DNL	0.983096590909091
RNF114	UBE2D4	0.8660300976854705
RNF114	UBE2D2	0.8535969039307938
RNF114	UBE2D3	0.8616718027734978
AK5	RNF114	0.971921749136939
RNF114	UBE2D1	0.8586975524475524
MAPK3	RNF114	0.9037347422116961
RNF114	UEVLD	0.980909090909091
RNF114	UBE2E3	0.8898766425315098
RNF114	UBC	0.6233487444930231
RNF114	UBE2E2	0.9111111111111111
RNF114	UBE2U	0.8761248852157943
RNF114	UBE2W	0.885891587991938
DAZAP2	RNF115	0.906284454244763
RNF115	UBE2E1	0.8990514905149052
RNF115	UBE2D4	0.8751210067763795
RNF115	UBE2D2	0.8626878130217028
RNF115	UBE2D3	0.8707627118644068
RNF115	UBE2E3	0.8989675516224189
RNF115	UBE2D1	0.8677884615384616
MDM4	RNF115	0.9235294117647059
RNF115	UBE2W	0.8949824970828472
TNNT1	ZC3H15	0.8861959957850369
C8ORF33	ZC3H15	0.9511434511434511
DRG1	ZC3H15	1.0
KRT20	ZC3H14	0.9590410474168436
DDIT3	ZC3H14	0.9599673202614378
EXOC7	ZC3H14	0.9647696476964769
MSN	SPN	0.9805555555555556
LGALS1	SPN	0.9907407407407407
RNF111	TSG101	0.891733249229044
RNF111	UBE2D4	0.8537795433617453
RNF111	UBE2D2	0.8413463496070687
RNF111	UBE2D3	0.8494212484497726
RNF111	UBE2D1	0.8464469981238274
RNF111	SMURF2	0.9027382911865929
RNF111	UBE2G2	0.9563008130081301
EDARADD	RNF111	0.9531483325037332
RNF111	UBE2I	0.7617296321564614
RNF111	UBE2E1	0.8777100271002709
KRTAP5-9	RNF111	0.8698446084025584
CREB1	RNF111	0.8697953381267917
RNF111	UBE2E2	0.898860556787386
RNF111	UBE2E3	0.8776260882077846
RNF111	UBE2V1	0.9289896624131804
RNF111	SMAD3	0.7915530361345092
CSNK2A1	RNF111	0.8626906507691303
ACTN3	RNF111	0.9455574912891986
RNF111	UBE2K	0.8829138557343019
RNF111	UBE2M	0.9786585365853658
LCE4A	RNF111	0.9519595074591523
RNF111	UBE2W	0.873641033668213
ESR2	ZC3H18	0.7947929479294793
ACTN2	GRIN1	0.9312149177052611
DLG4	GRIN1	0.8916366657435614
CALM1	GRIN1	0.9024020909392632
GRIN1	SPTAN1	0.9232736572890026
AKAP9	GRIN1	0.9362900666455094
GRIN1	GRIN2B	0.8992054280867781
GRIN1	GRIN3A	0.9680567879325643
GRIN1	GRIN2A	0.9610194902548725
CANX	GRIN1	0.9576726342710997
SP8	ZNF273	0.9857142857142858
HEYL	SP8	0.9460801393728223
SP8	ZNF519	0.9857142857142858
BRCA1	DHX9	0.7583466040616638
DHX9	STAU1	0.9327130852340937
DHX9	PRMT1	0.9167842297518579
AKAP8L	DHX9	0.9735294117647059
DHX9	MGEA5	0.9505936319481921
DHX9	TOP2A	0.9434368191721132
ARRB2	TCOF1	0.9497257769652651
ARRB1	TCOF1	0.9725130890052356
NUP98	TNPO1	0.948538488125216
NUP98	NXF1	0.9148787574030618
KPNB1	NUP98	0.9034542380207737
NUP98	TPR	0.9327308199919665
APC	NUP98	0.7614128323773537
CREBBP	NUP98	0.7446989029698214
NUP98	RAE1	0.9457317519584156
RAD23B	XPC	0.9821200510855683
SMAD1	XPC	0.821170473609498
LSM3	XPC	0.9722222222222222
CETN2	XPC	0.9838914256722475
GARS	XPC	0.9027502532258775
XPC	ZNF512B	0.8404535677988135
HDAC1	SP1	0.5685213094404951
HDAC2	SP1	0.6340829779854553
SP1	YY1	0.7616754651963114
HDAC4	SP1	0.7506089398581326
SMAD4	SP1	0.6777337499067986
JUN	SP1	0.6855281077897128
HIF1A	SP1	0.7293442299157644
SMAD3	SP1	0.6324136958175324
NFYC	SP1	0.787206271098321
NFYA	SP1	0.7908502542888667
ABL1	SP1	0.5321089256996424
CRK	SP1	0.5721564697333605
RBBP4	SP1	0.7546727798861363
SMARCA4	SP1	0.6226312953474616
RARA	SP1	0.7264374352620997
MYCN	SP1	0.819519196268389
KLF10	SP1	0.8063613015315468
CCNA2	SP1	0.7745753760436698
SP1	ZBTB16	0.708106152790128
HCFC1	SP1	0.7770837719141455
ATF7IP	SP1	0.6775486764856116
EGR1	SP1	0.7997869904896715
FYN	SP1	0.5702175202907354
RB1	SP1	0.6693767461259388
HTT	SP1	0.683135658615149
KLF4	SP1	0.8072642943076046
NFKB1	SP1	0.759174368682182
RELA	SP1	0.7138423403731924
PSMC5	SP1	0.7420263187755114
BRCA1	SP1	0.6043363885653468
SP1	SRC	0.5805995286783612
CEBPB	SP1	0.7742560383736521
MECP2	SP1	0.8129402488999679
SP1	SP3	0.8128966797120976
RXRA	SP1	0.7477669304073618
HMGA1	SP1	0.7804948060244865
NR2F1	SP1	0.8116451805203575
PPARG	SP1	0.7261457022924853
AR	SP1	0.663568443874408
GATA6	SP1	0.819519196268389
SP1	STAT3	0.6948324794764089
GATA4	SP1	0.8144171554520624
EP300	SP1	0.6123490522777923
MYC	SP1	0.6423312479183172
NCK1	SP1	0.5562299524450798
HOXC11	SP1	0.7979364624554393
SP1	TP53	0.5481629012693618
E2F2	SP1	0.8016620534112461
E2F1	SP1	0.7368861430471004
ESR1	SP1	0.6312711005121321
HNF4A	SP1	0.781409440170828
SP1	TLX3	0.8029629048776605
SP1	SREBF2	0.7455806896798092
GRB2	SP1	0.4773017122598602
SP1	UBC	0.45195884985232115
RNF4	SP1	0.7877569011864217
CREBBP	SP1	0.6098656576246222
POU2F1	SP1	0.7657930264243682
ERCC1	XPA	0.9673202614379085
GTF2H1	XPA	0.9467265725288831
TRIM27	XPA	0.8179487179487179
RPA1	XPA	0.9359430604982206
ERCC6	XPA	0.9868900218499637
RPA2	XPA	0.9401544401544402
NDEL1	XPA	0.9041769041769041
HDAC1	SP3	0.7423795966158148
EP300	SP3	0.7862073394531122
SP3	STK19	0.982960816777042
HDAC2	SP3	0.807941265160775
FOXP2	SP4	0.984251968503937
COL8A1	SP4	0.946043382508221
LMO3	SP4	0.9444571979522969
PRR20A	SP4	0.9601653775578938
SERF2	SP4	0.968386996179933
LOC730441	SP4	0.9881889763779528
CIB3	SP4	0.950214292833649
ADAM15	SP4	0.9630317436735503
POU2F1	SP4	0.934462806533932
ATXN7L1	SP4	0.982091415402343
NRF1	SP4	0.9681889763779528
KRT31	LOC441208	0.8364928909952607
KRT40	LOC441208	0.7612626903553299
KRTAP10-3	LOC441208	0.7801774006941766
LOC441208	USHBP1	0.8623032904148784
HNRNPK	LOC441208	0.918693009118541
CCNDBP1	LOC441208	0.9282828282828283
CAMKV	TCEA2	0.9379014989293362
MYC	OPA1	0.8228120516499282
RAB40C	TOE1	0.9795918367346939
PSD	RAB40C	0.9833333333333334
FHL3	RAB40B	0.8920392584514723
COL7A1	HSPA8	0.9466740576496675
COL7A1	FBXL2	0.9954545454545455
COL7A1	SHKBP1	0.9954545454545455
COL7A1	FN1	0.9457700028677947
COL7A1	ZC3H7A	0.9824675324675325
ARFRP1	SMAD4	0.8582145536384096
LPXN	SPPL2A	0.9511784511784511
SGTA	SPPL2A	0.9239999999999999
MYO3A	POLR2M	0.9503339742940997
MYO3A	TGFBR1	0.8370452961672474
GCOM1	MYO3A	0.9459024390243902
ITGA9	ITGB1	0.9307553956834532
ATP2A1	PLN	1.0
ATP2A1	SLN	1.0
ATP2A2	PLN	0.9967532467532467
ATP2A2	MYC	0.819565298403175
ATP2A3	NCK1	0.7367107561766908
ITGA1	ITGB1	0.9221347060282807
COL8A1	ITGA1	0.9492337164750957
ITGA2	ITGB1	0.8905768242548817
COL8A1	ITGA2	0.9176758347016967
COL1A1	ITGA2	0.9360119047619047
CD9	ITGA2	0.9317840453938584
ITGA2	MMP1	0.9500175070028011
ITGA3	ITGB1	0.9166708886411997
ITGA3	TIMP2	0.9748043818466354
CALR	ITGA3	0.9682163779134987
ITGA3	LGALS8	0.965367547752267
ITGA3	TSPAN4	0.9761115713891191
CD9	ITGA3	0.9578781097801764
ITGA4	ITGB1	0.9147979488749426
ITGA4	ITGB7	0.9754955446444808
